Feature ID	Kingdom	Phylum	Class	Order	Family	Genus	Specie
2183011b4df0e10cfb032daa328c7991	k__Fungi	p__Basidiomycota	c__Wallemiomycetes	o__Wallemiales	f__Wallemiaceae	g__Wallemia	s__Wallemia_muriae
0fb173497cd90e6509f183dbf1a4b278	k__Fungi	p__unidentified	c__unidentified	o__unidentified	f__unidentified	g__unidentified	s__unidentified
59d6eb606040526d3afe1d0f48a7f2a0	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Pleosporales_fam_Incertae_sedis	g__Thyrostroma	s__Thyrostroma_compactum
4991ac334de29134787fa5e441419970	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
065c21468ef5f44edaf6529f25ba3d5f	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Sporormiaceae	g__Preussia	s__NA
51ef1adc6fcb952fc75c0d3555c870ae	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Stachybotryaceae	g__Paramyrothecium	s__NA
2d06d99a04669105944e324702d8f303	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Nectriaceae	g__Ilyonectria	s__Ilyonectria_liriodendri
e057671a32800e111b3b65370e7c2aa1	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
26804d3863ecf0ac40932c54862b12e8	k__Fungi	p__Basidiomycota	c__Malasseziomycetes	o__Malasseziales	f__Malasseziaceae	g__Malassezia	s__Malassezia_restricta
86142c9ab70fe561012e1539190af1bd	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
05321e89c7327f1303e4f73107c3c59b	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Stachybotryaceae	g__Paramyrothecium	s__NA
797080eefcb715d372465c1fdc691e63	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Eurotiales	f__Aspergillaceae	g__Penicillium	s__unidentified
cf8540ee6e1c35e8ee032336ccaddd83	k__Fungi	p__Basidiomycota	c__Malasseziomycetes	o__Malasseziales	f__Malasseziaceae	g__Malassezia	s__Malassezia_restricta
f82c76b7ee7dee1c98efe5d8b2876fd7	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Filobasidiales	f__Piskurozymaceae	g__Solicoccozyma	s__Solicoccozyma_terrea
35acad63b56f97d38c26b28431e23f61	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Trichosporonales	f__Trichosporonaceae	g__Vanrija	s__Vanrija_humicola
c48d89d1bfc9de3ad6d8d84ff5e47735	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Nectriaceae	g__Dactylonectria	s__Dactylonectria_anthuriicola
eb3c3c0cbb83022bd648ff2fe2f8e4a4	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__NA	g__NA	s__NA
c6b8dd22a565a0389eabbaf365e4b268	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Filobasidiales	f__Piskurozymaceae	g__Solicoccozyma	s__Solicoccozyma_terrea
8e91b642670abbd6333f99de8c37878d	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Filobasidiales	f__Piskurozymaceae	g__Solicoccozyma	s__Solicoccozyma_terrea
d2e53cf07cfa287bb6c9a8474eb2342a	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Filobasidiales	f__Piskurozymaceae	g__Solicoccozyma	s__Solicoccozyma_terrea
18a26284ad54f8a627c60a4091fd1521	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Hypocreaceae	g__Trichoderma	s__NA
d53d136041ccad6d3b5287e4a0d2d6d3	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Hyaloscyphaceae	g__unidentified	s__unidentified
9da4caed005b6f114856a6a56dd89084	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Filobasidiales	f__Piskurozymaceae	g__Solicoccozyma	s__Solicoccozyma_terrea
42791cc027d2f5764209a0c9cafc933b	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__NA	f__NA	g__NA	s__NA
649a66ce168408b526deae88e32bf686	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Sebacinales	f__NA	g__NA	s__NA
bd8bc5ca48ba0f5cb96ef08a38c65710	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Cordycipitaceae	g__Lecanicillium	s__Lecanicillium_fusisporum
27a5fdf5d0b1782b1fcb48fa4274f61e	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Nectriaceae	g__Fusarium	s__NA
d7d33b8ae17f8c520b8349f0a0128d62	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Nectriaceae	g__Fusarium	s__Fusarium_solani
31fff8ee7a0445953146896c06d2954a	k__Fungi	p__unidentified	c__unidentified	o__unidentified	f__unidentified	g__unidentified	s__unidentified
30ccef563decb0899e657391c0fdb32a	k__Fungi	p__Basidiomycota	c__Wallemiomycetes	o__Wallemiales	f__Wallemiaceae	g__Wallemia	s__Wallemia_muriae
562a0cf663cad73f90ce3471c3a13385	k__Fungi	p__unidentified	c__unidentified	o__unidentified	f__unidentified	g__unidentified	s__unidentified
e76c40bd494a3a8830b5d71331dcc420	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Pleosporaceae	g__Alternaria	s__Alternaria_metachromatica
1a8afe9a71d9346fad6febd79bfdf2d8	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Nectriaceae	g__Fusarium	s__NA
9407fb72441ec9ea0875901382a1a649	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Pleosporaceae	g__Alternaria	s__Alternaria_metachromatica
a45ab96dc2e4e3c6871a03543f9e02b4	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
1199cf2bce378300a5e0f48894118bd0	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Cantharellales	f__Tulasnellaceae	g__unidentified	s__unidentified
304adb3b32f08dc070b7148bdde0e3bd	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
cd31af4211215ff69713317371dfc6d1	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Nectriaceae	g__Gibberella	s__Gibberella_tricincta
1911b76893762b90794f9127749e85a3	k__Fungi	p__Mortierellomycota	c__Mortierellomycetes	o__Mortierellales	f__Mortierellaceae	g__Mortierella	s__Mortierella_gamsii
c9f4beb21c07564435d06209b08992ab	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__NA	f__NA	g__NA	s__NA
8227d2b515d7e18aac707776159ca0fd	k__Fungi	p__Mortierellomycota	c__Mortierellomycetes	o__Mortierellales	f__Mortierellaceae	g__Mortierella	s__Mortierella_gamsii
0dde707aa20527e4591643fa62c4b76f	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Capnodiales	f__NA	g__NA	s__NA
ac3611349c73a996d82011cf6ae75368	k__Fungi	p__unidentified	c__unidentified	o__unidentified	f__unidentified	g__unidentified	s__unidentified
a9e08e002f708cf5ddebf3c03c10466d	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Nectriaceae	g__Dactylonectria	s__Dactylonectria_anthuriicola
b518c0893251814aa3c96d9fc2535d09	k__Fungi	p__Mortierellomycota	c__Mortierellomycetes	o__Mortierellales	f__Mortierellaceae	g__Mortierella	s__Mortierella_amoeboidea
f70196628e3409aa8e964a0f85960f72	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Pleomassariaceae	g__NA	s__NA
45f924a1749a90b867a0ce051d3558ed	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
d439ae1921b9c114976f1c7963d5f720	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Erysiphales	f__Erysiphaceae	g__Erysiphe	s__NA
e69500bc4053141eeda3684a9b88b0e4	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
8fabad5076c5fb009481803fce3a182b	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Clavicipitaceae	g__Metarhizium	s__Metarhizium_marquandii
866bd1d37b9de15674237049201383d5	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
87f671e5da58f90cb7a93bb49ca013fc	k__Fungi	p__Mortierellomycota	c__Mortierellomycetes	o__Mortierellales	f__Mortierellaceae	g__Mortierella	s__NA
f23c3c9ac4e8a92b7a9e9f26f957de5b	k__Fungi	p__Ascomycota	c__Pezizomycetes	o__Pezizales	f__Pyronemataceae	g__NA	s__NA
4d4880573e9b2a6f90f3322c82e5ebf7	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
af70e82f600aad20e7aedcf6ef47d172	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Filobasidiales	f__Filobasidiaceae	g__naganishia	s__NA
f23f211b3d40072827a5fb1c5f1ca35c	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
541df4ba35dbd9d5421ae185417b992c	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__unidentified	g__unidentified	s__unidentified
ff9b1ed3c66c85c0f2532181f9fe6deb	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
192c538c088d7e807b4ac3470087c186	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Pleosporaceae	g__Alternaria	s__NA
6c780623247166b0fd367773550c9324	k__Fungi	p__unidentified	c__unidentified	o__unidentified	f__unidentified	g__unidentified	s__unidentified
b91266c48807ca078530d0123024605e	k__Fungi	p__unidentified	c__unidentified	o__unidentified	f__unidentified	g__unidentified	s__unidentified
8f3f617d0d3c7a4c514f005b2e036ff7	k__Fungi	p__unidentified	c__unidentified	o__unidentified	f__unidentified	g__unidentified	s__unidentified
fef658fb60b5b2c425311e09b72bc1b5	k__Fungi	p__Mortierellomycota	c__Mortierellomycetes	o__Mortierellales	f__Mortierellaceae	g__Mortierella	s__Mortierella_gamsii
b04707c540ccbd9887ae72343ccbf144	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
a2dbdb5d229a021ef3c6bc296e15951d	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Hypocreaceae	g__Trichoderma	s__NA
d9ddc97201c44aed1c7818bf97c2d123	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
790fb8657b2d3c431db068aa300b6105	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Erysiphales	f__Erysiphaceae	g__Erysiphe	s__NA
d3db1f5a9b16c069cb72720be576c6bd	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
498dcc606435a9bf0181905acd1608ee	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Cucurbitariaceae	g__Pyrenochaeta	s__Pyrenochaeta_inflorescentiae
d1308b0f930098cbfcb62069fa229d0d	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
5db46b4bb615adb4ebe9f6264641a724	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
d126bba238936ac306d4b8381824c5b2	k__Fungi	p__Basidiomycota	c__Malasseziomycetes	o__Malasseziales	f__Malasseziaceae	g__Malassezia	s__Malassezia_restricta
80ad12ea48e3c0f71962cf7a042aecb4	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Eurotiales	f__Aspergillaceae	g__Aspergillus	s__Aspergillus_xerophilus
2f07bccd58a9121f82141951086b7ceb	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Helotiales_fam_Incertae_sedis	g__NA	s__NA
a85ef176aadae08d81e719d15ffb689e	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
0ed4088a21ecac8a1baa534a904489f6	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Dothideales	f__Aureobasidiaceae	g__Aureobasidium	s__Aureobasidium_pullulans
2e11c279f3bd723fd3e51e986af868e7	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Nectriaceae	g__Gibberella	s__Gibberella_tricincta
e556a985f5db01acbaca6f7ccca512a4	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
998f1f73585c73f824b3ce243bc87e27	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
c875c5abf6ad2a82d3cc8faa1965570d	k__Fungi	p__Mortierellomycota	c__Mortierellomycetes	o__Mortierellales	f__Mortierellaceae	g__Mortierella	s__Mortierella_gamsii
fd249ba0bdf9b8e6c8d802d6c3e593d0	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
afaf4d5f353ff937ba82b5a8095800c7	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
b12bee039792aea6c22247dffed0f69e	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Cortinariaceae	g__Cortinarius	s__NA
c5b893d86b49fd5584aa901f6c41dbd1	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Capnodiales	f__Cladosporiaceae	g__unidentified	s__unidentified
d78839d6180d4ec11ba5573ce1814434	k__Fungi	p__unidentified	c__unidentified	o__unidentified	f__unidentified	g__unidentified	s__unidentified
9892e2ad778ad5f1fadf248a10592b18	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
6bfc3c2777ccd4ac41ee7a8163d3efd8	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
a612d713dac0e4b811308be2231f1be2	k__Fungi	p__Mortierellomycota	c__Mortierellomycetes	o__Mortierellales	f__Mortierellaceae	g__Mortierella	s__Mortierella_gamsii
af9f203b4b82c0780f2a353d1efde6f5	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Onygenales	f__Onygenales_fam_Incertae_sedis	g__unidentified	s__unidentified
097fc89117398150a3f5c4295b535db7	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
ea70fcd0b82f627c1ea56072bf4c148f	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Bionectriaceae	g__unidentified	s__unidentified
a4c9cb09a290d5a0a9f27a127aaf7306	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Sordariales	f__NA	g__NA	s__NA
a703d1c43d03df9ebcb2f65e6bf49682	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
e38d0b43ba6d8fe357cd913d7f5e5fa8	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Pleosporaceae	g__Alternaria	s__Alternaria_metachromatica
7e91e95cfd8d975fb0addb5dd13b5dcd	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Capnodiales	f__Cladosporiaceae	g__unidentified	s__unidentified
61c53abc10467ef954587beb7df678e9	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Capnodiales	f__unidentified	g__unidentified	s__unidentified
4c3c176de289d3502936503cb9240440	k__Fungi	p__unidentified	c__unidentified	o__unidentified	f__unidentified	g__unidentified	s__unidentified
ec7f84870a1a88f757829c5e6fd12c03	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Psathyrellaceae	g__Coprinellus	s__Coprinellus_verrucispermus
8a279bb9dba15730d0f164b02aff735c	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Capnodiales	f__Cladosporiaceae	g__unidentified	s__unidentified
72a8a468338162563660c5318b800469	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Onygenales	f__Onygenales_fam_Incertae_sedis	g__unidentified	s__unidentified
db9b9a6a064054bdb271bb681276059a	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
f83add4113fc520ee5f9dded90b207e6	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
332d5bb3a1c48709f6e01e1a601a1daf	k__Fungi	p__Mortierellomycota	c__Mortierellomycetes	o__Mortierellales	f__Mortierellaceae	g__Mortierella	s__Mortierella_gamsii
c20d6bf327b9927ecdb2c850c59ba685	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
dec708f7c552c932ccf960b65d077b7c	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Filobasidiales	f__Filobasidiaceae	g__naganishia	s__NA
49756f68a0fd28e63584f940c29da977	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
7ced9e75d8b723391710d81c4eb17100	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Pleosporales_fam_Incertae_sedis	g__Thyrostroma	s__Thyrostroma_compactum
5f428c9824a6029e0611b8caf5f720a2	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Diaporthales	f__Diaporthaceae	g__Diaporthe	s__NA
fb5ae3108f09b04df8d36b634d50e3f0	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
6880411bd38c3ce2a1470017f24d344f	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
6e05f07a75ec62e3f6aa15249a88e93c	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Bionectriaceae	g__unidentified	s__unidentified
c3e662c7ebb9460b02a589b48ba7820c	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
c0a8d564a01c7b2f04ccef927b3e73d7	k__Fungi	p__Mortierellomycota	c__Mortierellomycetes	o__Mortierellales	f__Mortierellaceae	g__Mortierella	s__Mortierella_gamsii
f6c3d2ab75764a9ab7b5ce8b0acf4b36	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Sordariales	f__Chaetomiaceae	g__Zopfiella	s__unidentified
8066cf49b9652d7fb66541daaad14b57	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
478811a3259b338eab3e2e3ef90dced7	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Nectriaceae	g__Gibberella	s__Gibberella_tricincta
04c895224a43439e00c39791d4f082fc	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Onygenales	f__Onygenales_fam_Incertae_sedis	g__unidentified	s__unidentified
ec1cbb3867d9613f4ffa53c8442cbee0	k__Fungi	p__Mortierellomycota	c__Mortierellomycetes	o__Mortierellales	f__Mortierellaceae	g__Mortierella	s__NA
8fc09a00dbb283a90b6cc87497ee3f3e	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
c7a857dc24fc34398fb8d32bc27bbfe3	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__NA	g__NA	s__NA
92cb2d5046be2d35bc972a9e062aa990	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Psathyrellaceae	g__Coprinellus	s__Coprinellus_verrucispermus
0a23e63fa5b1036820a3fee37cea5dfb	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Onygenales	f__Onygenaceae	g__Auxarthron	s__Auxarthron_umbrinum
0843d85eca6e5d7788ad18de4f62dd3f	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
a64d2be7f2790eb6920aa48de8b2f79a	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
59a1ba2ee6b98b6bfd6cd3cb462fd612	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Onygenales	f__Onygenaceae	g__Auxarthron	s__Auxarthron_umbrinum
2ab72f3af291c26e8db96e6040e769ee	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Nectriaceae	g__Gibberella	s__Gibberella_tricincta
63bae891f17e67a01baf7d834f3e739d	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Pleosporaceae	g__Alternaria	s__NA
6489888a74806e3918d6b89c101e4a86	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Nectriaceae	g__Gibberella	s__Gibberella_tricincta
b49186bbc457a8135772043571621d7a	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Eurotiales	f__Aspergillaceae	g__Aspergillus	s__Aspergillus_ruber
2b9bac59145a53241229eed0756cff04	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Hyaloscyphaceae	g__unidentified	s__unidentified
e223c27848366fb5233b8447ae9ca0e7	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__NA	g__NA	s__NA
a226bcbe15c76e8c0ccc3f5328f0e075	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
bc4fd1ae3d3adf8447967167c9838b69	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
ed59019f2c0bcd26af7706a8cc31ca5a	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Eurotiales	f__Aspergillaceae	g__Aspergillus	s__Aspergillus_ruber
592f731812e97aecd5ca8b2be9590b2f	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Clavicipitaceae	g__Metarhizium	s__Metarhizium_anisopliae
e3f72f02d78212de776c6b97e5f7000a	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Helotiales_fam_Incertae_sedis	g__Rhynchosporium	s__Rhynchosporium_orthosporum
c63c3e859763b6d2cf6f0aab94f645ca	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Stachybotryaceae	g__Stachybotrys	s__Stachybotrys_chartarum
56fd82007277b1b6c9be4bc0ecfce17e	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
fca2ef16b2435d0527dd3a9c94d41199	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Bionectriaceae	g__unidentified	s__unidentified
011211b3d7f86c1beba688533fa81e49	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Capnodiales	f__Cladosporiaceae	g__unidentified	s__unidentified
834116e382f9419dc36f80800fb00f3f	k__Fungi	p__Ascomycota	c__NA	o__NA	f__NA	g__NA	s__NA
8a010d7d8839e556d75c961e614b51a7	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
6e6072ce7609a75a805127b61e6d5a19	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Eurotiales	f__Aspergillaceae	g__Penicillium	s__NA
9086fa03eb580110c68a5896b02b6c04	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Sordariales	f__Sordariales_fam_Incertae_sedis	g__Ramophialophora	s__Ramophialophora_humicola
8c3f6bb0b2aa771499f36bf314939f79	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Eurotiales	f__Aspergillaceae	g__Penicillium	s__NA
0c8ac0f5d705ca256192f4290657e5eb	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
cde63cbcef1122669fba33fd6a8cd004	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Onygenales	f__Gymnoascaceae	g__Gymnoascus	s__Gymnoascus_petalosporus
c13a1058cde0b789e0a2ed52280f26ac	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
cae768f7b5d64106b4c950957aa78295	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Onygenales	f__Gymnoascaceae	g__Leucothecium	s__Leucothecium_emdenii
c51784c218b6765e0a596130035e419d	k__Fungi	p__unidentified	c__unidentified	o__unidentified	f__unidentified	g__unidentified	s__unidentified
86bed164e19a29e26d30b31aa65e166b	k__Fungi	p__Mortierellomycota	c__Mortierellomycetes	o__Mortierellales	f__Mortierellaceae	g__Mortierella	s__Mortierella_humilis
1db09807465c65990ce3a5fe0fd58056	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
8af2b7411f1232a459a1300ef50bff7c	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Pleosporaceae	g__Alternaria	s__NA
e51ab4dcefe180952e46859abb7a7d62	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Helotiales_fam_Incertae_sedis	g__Kendrickiella	s__Kendrickiella_phycomyces
1ec2613a1816da507959ed34e9976760	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
63940b2903bc97ab6cf9ca53177e6ab9	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Capnodiales	f__Cladosporiaceae	g__unidentified	s__unidentified
f23fd594a905fe5984c5e3779edfa91a	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
6559107814bebbfe500d6cc7b916f15f	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Sordariales	f__Chaetomiaceae	g__Humicola	s__Humicola_nigrescens
d25c1e5b594f856e6e7bf8fb0e6401ad	k__Fungi	p__Ascomycota	c__Orbiliomycetes	o__Orbiliales	f__Orbiliaceae	g__Arthrobotrys	s__Arthrobotrys_elegans
4effb85f4ca53226d8a4591cafa8bdc1	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Sporormiaceae	g__Preussia	s__Preussia_longisporopsis
95a19ae194bad6cb9f1ff3ef2d54eaf2	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Nectriaceae	g__Fusarium	s__Fusarium_sporotrichioides
9923a4aa8a333b4723d10fe4b375e171	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Helotiales_fam_Incertae_sedis	g__NA	s__NA
608855e631b4ff4a29a4494098f28cab	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
0b98d8daad76d630f8df6e7ed379393f	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Diaporthales	f__Diaporthaceae	g__Diaporthe	s__NA
c6575496cc0783aabc6ff8663078aae1	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Nectriaceae	g__Fusarium	s__Fusarium_sporotrichioides
fed48d4f4d65e66899927768b583249e	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Chaetosphaeriales	f__Chaetosphaeriaceae	g__Chloridium	s__unidentified
0c89a2ec395c75f515a0a168d4dc7374	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Stachybotryaceae	g__Stachybotrys	s__unidentified
7df5a47c910f7fffe3ad3c2bdf4ea864	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
5b71ec709f7691f3560f49c95902d38f	k__Fungi	p__Ascomycota	c__NA	o__NA	f__NA	g__NA	s__NA
98871136562cfc87a4d237f958c607cc	k__Fungi	p__unidentified	c__unidentified	o__unidentified	f__unidentified	g__unidentified	s__unidentified
3792c92621631f1fe7dd48e6e1ba33a5	k__Fungi	p__unidentified	c__unidentified	o__unidentified	f__unidentified	g__unidentified	s__unidentified
2f2a805ab31ef9bf119cd3f81eaeda88	k__Fungi	p__Basidiomycota	c__Microbotryomycetes	o__Microbotryomycetes_ord_Incertae_sedis	f__Chrysozymaceae	g__NA	s__NA
53151d1c78d18ddef60fdc95cb90f9a4	k__Fungi	p__Basidiomycota	c__Microbotryomycetes	o__Microbotryomycetes_ord_Incertae_sedis	f__Chrysozymaceae	g__NA	s__NA
16e92c4d5f5f8ed8ea99d48893d4b577	k__Fungi	p__Mortierellomycota	c__Mortierellomycetes	o__Mortierellales	f__Mortierellaceae	g__Mortierella	s__Mortierella_gamsii
38dd35ba3140c7e56e04e42e81d8e780	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
49ba6a45be783b76afe459bb07f258f0	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
